"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Sudan","SDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","170000000","203666666.666667","232000000","283000000","289000000","252666666.666667","240333333.333333","290000000","328000000","330333333.333333","400000000","456333333.333333","480333333.333333","608000000","952333333.333333","1271000000","1336000000","1447333333.33333","1167000000","1748250000","1726666666.66667","2369166666.66667","2256222222.22222","1748076923.07692","1597642857.14286","1473733333.33333","1296562500","2244166666.66667","1184547619.04762","1428809523.80952","876803278.688524","1335500000","1014630390.14374","642656622.724419","1269139502.76243","1355730074.02307","1420488727.21458","1461937107.31738","1707017031.87251","1808999881.21164","1644905997.19975","1686823734.05489","2578329193.72603","3029863859.29956","4298436082.35431","7533463158.32683","9554284641.95257","10403689995.5359","10681493302.0764","10629105800.5649","11310142671.2923","10465380072.0018","10560705289.6725","10729145644.1305","9291097979.74516","10608066666.6667","11973929146.5378","13881571428.5714","",
"Senegal","SEN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","143493527.315664","198502373.926033","196614625.705513","202039309.949628","216640029.371533","205341500.367612","226105944.64963","228997425.535295","328391336.128687","342899514.047338","342834976.186614","370719752.246742","474010669.432308","602242559.745932","861209155.097848","991658762.210082","1064449145.25409","1280018879.3609","1204776997.80234","1437171698.64907","1701123579.77586","2071412516.8838","1709862871.96075","1818555056.49179","1684819715.04746","1471159810.95433","1731859997.71944","1847796389.36597","1867705031.04877","1922398997.63797","2329304860.27567","2198632472.65487","2336975722.70845","2111659512.591","1917568196.91908","2305460302.98805","2101255506.18079","1984690568.15382","2181912499.80083","2282800128.82916","2204811884.18772","2331906706.67366","2631131818.58746","3363575396.29625","4043461409.83046","4676341958.87865","5106120395.28","5399143024.30296","7018384999.01631","5273903541.8859","5204715744.92658","6420367981.51001","6952183576.54275","7214231736.70148","7248855718.37424","6295626253.80527","6192083009.98199","7460234903.05528","",
"Singapore","SGP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","1243760616.7516","1200313602.50882","1227165817.32654","1428982098.52345","1188749509.99608","1308996471.97178","1430844113.41957","1505978047.82438","1869691624.19966","2349960799.6864","2785476283.81027","3165523324.18659","3328711443.27531","4708693333.33333","8589077887.19785","8250441134.22791","9896765487.28545","10869354055.3667","12716323686.1523","17695118733.5092","24854915846.5925","28576639267.7004","30107256117.764","29571682242.9907","30939233317.558","29103089400.4032","27154402072.6331","33687287590.7045","44438888888.8889","51266199562.7112","60411526431.831","70627959479.0159","77979742173.1123","91975244460.9482","110553358648.684","144598913503.598","154111843971.631","155741850754.31","125381632409.178","138361651917.404","169520301624.13","150241725735.335","154756450351.837","172337159912.754","217027689030.884","250275354482.096","296016111775.442","331133368721.385","404461163333.098","324716053626.676","410657719105.244","486934488789.951","504693366407.938","522476224726.285","523325309762.45","461183081175.444","440063409337.676","482890361358.534","",
"Solomon Islands","SLB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","148471615.720524","118216455.565853","130071391.258924","141713119.258852","144921663.965424","157737582.543784","134877452.203864","184825930.372149","223486830.629688","195705472.951598","244769412.111389","235852600.662546","282837155.315745","319620830.041927","303972518.277107","315416105.877075","372487825.876402","248172605.698148","203034248.982038","168091336.045118","143728685.107995","104137031.768611","105397087.624402","158924205.378973","226018937.8345","261396938.037979","330413617.35494","408773474.10266","344312849.162011","552801413.602827","649689974.219046","650800005.438329","708199997.261062","717554526.595528","615648426.345913","","","",
"Sierra Leone","SLE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","109755521.822515","112419955.032018","118719952.512019","109222915.547627","88560035.4240142","102960041.184016","127200050.88002","135877741.324405","135117922.231019","134624948.857219","169499252.449849","234175716.96264","172082240.034506","184910597.470563","230650213.93643","300481565.228909","420651552.6767","443016133.206798","335930246.639487","219271957.694409","134903085.718839","142324303.101688","73576932.6373353","162625216.115844","151842280.248508","164863828.933509","220884259.408133","226153078.340458","223732478.97477","219705726.872247","233892960.627237","230235699.152542","302772890.192245","128198675.496689","143021872.601688","133349961.201641","250503322.020936","300799536.792287","373951405.431158","443246731.121428","421775811.646244","483591170.019942","472171800.540003","532971850.529371","643759697.04258","685540147.386765","888970139.545699","1896478864.56106","2295138524.33045","2894443249.83241","2629234393.47685","2001365444.38534","1938107807.16923","1813304215.28219","",
"El Salvador","SLV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","252880000","276800000","279760000","273680000","270680000","278120000","315680000","355440000","475720000","680200000","720040000","857200000","1102320000","1236480000","1286440000","1188160000","1154480000","967760600","1048723500","1044917600","1135807500","1095515800","1033141700","933715700","1035800000","1499153633.11014","1603417100","1891815600","2281645100","2705134100","3373053900","3272855600","3836743500","3990321100","4129349000","4935859900","5021277400","5117092900","5603962500","6021905400","6533150000","7602490000","8855300000","9699500000","7413800000","8595000000","10201700000","10496200000","11098500000","10892560000","10915620000","10544090000","11140140000","",
"San Marino","SMR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3561000010.3714","3904000800.7533","4038000471.81999","4183999073.79262","4705196318.74749","",
"Serbia","SRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2530706214.68927","5670335195.53073","7216582379.10796","5552956892.77027","3384564592.89114","936372314.809098","4630093687.83971","6241302953.6494","8380257843.13385","12588189046.5114","12374986884.2728","15487442252.5311","21217839821.3965","26668576094.4664","18216378664.8831","18909978141.9781","22942263688.8512","21836509486.401","23628933675.752","23972408894.0369","20968224836.7359","22012927993.7885","25380924452.6438","",
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6340802677.85364","6498687724.64062","6493442400.31103","7408025561.30233","8500489608.86997","9569782378.36761","9502173565.38422","10235074936.6657","10515447993.7614","11681490504.7496","13810858710.6727","15234539813.276","15469620766.876","20774854309.8313","31389634754.613","38935584688.5414","41520022558.2951","42937899803.1089","49105272376.6846","57933627493.0252","77532969627.5326","87541178002.097","71520847357.1071","56487212548.8757","55563039480.5095","50321295759.8165","55311166561.3166","66135689153.27","70844635952.3588","74051428283.006","72393664491.2285","74375430786.9588","77289057681.7523","72535329150.045","78743383101.6997","97756597983.6701","103490023652.104","111289893124.537","109289178221.718","100122601875.718","105818286079.621","110989263132.391","118275844941.86","152437635725.067","177929571401.958","215322071018.41","258528526320.855","329381818686.023","390290636622.224","350847926869.46","408877959006.761","491093068556.218","486503045173.118","507716636936.278","511513653678.988","442782751376.206","398832384303.795","432588059563.064","",
"South Sudan","SSD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5151890264.30244","3845762711.86441","4470847457.62712","4778305084.74576","3150938128.57793","1793255481.91212","","",
"Sub-Saharan Africa","SSF","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6343026336.48553","6500966752.04283","6495719588.22834","7410623484.75485","8503470648.97709","9573138409.18454","9505505886.43942","10238664279.1965","10519135660.4319","11685587091.3355","13815702046.2481","15239882420.1477","15475045814.3815","20782139851.8138","31400642798.203","38949239024.3374","41534583231.6433","42959624544.0173","49137104698.869","57991795146.0806","77592734577.195","87586354173.0596","71584404957.548","56550300518.8147","55626701415.8718","50402802628.7006","55397038722.1191","66222555443.5435","70983699757.0017","74194880860.7458","72564459129.1182","74528199200.3599","77462766059.9741","72767477924.5628","78933412729.7883","97966290447.5975","103862433273.22","111614333191.186","109663266691.432","100559625333.311","106331701935.625","111652286085.729","118884638813.338","153054341266.198","178619373646.114","216253858113.227","259561332687.274","330326862427.636","391368725629.46","351834621153.215","409915670821.389","492280122574.603","487745097541.082","509026820251.554","512910117872.938","444035047559.385","400136643470.282","433987222248.892","",
"Small states","SST","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42947677707.9948","46675169966.2855","57973719304.8289","61587023890.0605","64401334294.9031","64920179362.2688","63889088751.4011","67392079990.298","66754920628.8864","70473502245.4794","82155793344.7776","97772374487.3888","115942999482.828","141047311211.231","170612218586.328","199281959741.726","164761758977.863","182525907949.47","227704004422.808","247912091817.831","256479680433.07","260802355496.603","230255960671.155","232182983472.826","241853833848.616","",
"Sao Tome and Principe","STP","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192914677.26063","1387613843.35155","1846265938.06922","1697267759.56284","1678079696.94762","","","","","","","","",
"Slovak Republic","SVK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4228553707.46572","6566559525.28125","10760130547.2894","9815829702.50644","10637589156.4836","14038245751.634","17510138149.5564","17833465503.5686","17081525897.7514","15778730023.4392","16488834531.0485","20208988814.3177","22703915866.742","29950459367.9458","40897988577.1045","48047489118.2689","60010368837.0342","72836546673.9666","83144630145.0125","61454556821.3393","69620870732.8828","84397434640.8074","81983627880.493","88222777603.3065","89264341657.3655","79941506785.2193","81799389994.5673","88947430005.5374","",
"Slovenia","SVN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12933086864.4068","8912379130.43478","6661506191.03774","6919187936.50794","7870249674.4186","10180544076.021","10189790014.1643","10111528211.2845","10893287362.9544","11000424653.9222","10918375376.6681","11020069693.9783","12057382344.1397","15208840217.5171","19444956153.4629","21887253575.4259","25630375737.0468","33148568436.9012","37820842390.5083","27822481105.8627","30178095674.9006","35153860589.9162","31940149135.0736","33179899020.4272","34142197268.0524","29463450850.2442","30624551683.9255","35383955771.7347","",
"Sweden","SWE","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","3478162823.30401","3502543049.21583","3746139447.76182","4078651382.15425","4627511693.05679","5243778277.10376","5550485984.66523","5765191831.34116","6290293456.90543","7291708940.09598","8454534910.69357","8671647905.73363","9990760960.86007","13173585510.4985","19587331621.3903","21143249361.7841","23583415597.2359","24700107104.6055","25561358858.0281","34872524550.3954","40537639493.0963","35953706995.2996","34706013433.9286","32584419141.5268","33068497787.6641","35518427689.7686","41497557414.7903","51974954261.5608","58673619271.4454","63768943213.0171","72569270798.1348","68084993799.0905","70081046739.2424","58645836009.9699","68810393986.5215","83504408899.107","88319415448.8518","87548887346.2652","92623932376.5079","94719694035.6313","99320905459.3875","90022364000.7358","94415688449.333","115569667214.919","136829593544.612","150562149576.481","170530888292.537","201378943007.634","223811655110.68","166238600433.771","198855940938.572","236385732904.942","225122425913.15","227405041931.663","233644254994.144","202600740638.358","202874175498.497","221228656878.553","",
"Eswatini","SWZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","12039759.2048159","14979700.4059919","20999580.0083998","28979420.4115918","29959400.8119838","36959260.8147837","56698866.0226795","62998740.0251995","57538849.2230155","57118857.6228475","67758644.8271034","74944071.5883669","85989332.6395213","124639769.45245","156585724.797645","164029749.830967","184222631.094756","208716651.333947","295193192.272309","408885721.073889","618130457.113508","604860794.157919","546417388.100939","557759626.604434","458618586.050295","335179270.322552","358293216.630197","479616895.874263","555487134.374313","605559118.465703","767813396.204538","816658349.328215","977615497.896213","1036592098.41785","1034169651.90943","1252954674.53337","1292343776.89391","1307297829.86111","1336847692.78078","1257913675.42352","1433611919.65186","1328662403.73558","1236801531.20761","1889129284.70395","2092954161.24837","2297486279.93647","2288247995.27431","2352144974.02561","2251700370.40624","2383892585.29332","2644541769.10889","2817912106.98104","2649614847.74665","2409215119.47054","2413722142.87689","2014478309.25864","2006192773.62339","2670280370.18704","",
"Sint Maarten (Dutch part)","SXM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","39173011.2173074","45757616.0706253","57828971.9796189","84447900.9710702","98787068.1245609","93272841.7349807","97873776.7295812","87782720.9751585","87652597.6831228","98778395.5524869","105550751.131018","113195902.982961","159120161.973418","164754300.456896","186209035.207705","172125801.145709","191504519.807103","238320563.543375","206172316.942917","232933282.933283","378654701.301837","340436305.035513","383025598.145227","433700140.383715","503614004.690399","644663559.539052","595571514.59854","610559020.127021","684576418.181818","919168490.909091","1021807960.57757","948944665.801137","1084488802.18246","991699130.7798","1048325079.96487","1187202665.37436","1242091152.80716","1310200859.97876","1396891394.94974","1252898750.74405","1305745734.19404","1400854331.37213","",
"Syrian Arab Republic","SYR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","238438301.170782","211572015.682029","239475795.744467","254143983.498937","257291287.21886","250835035.125931","308588670.99546","302663380.26177","359837630.953134","486948425.933921","459569650.287243","589872637.48225","739337956.24238","851109749.112374","1775235142.92686","2364286441.73016","2669065168.59956","3190648327.75737","2953073423.78087","3645326490.14592","4719467802.55842","5216657667.14307","4142960026.11971","4783518214.01639","4283246523.13606","4168711441.51585","3015259367.42632","3350430973.55976","2803717240.23805","2919875149.63735","3440367092.88036","4163791666.66667","4987517668.02724","5602184877.65674","4594640000","4323552894.21158","5252195608.78244","4903093385.21401","4696403846.15385","5078313953.48837","5523717814.52795","6168564305.00727","6591622610.81741","6235988620.19915","9987584158.41584","12012446992.3372","12907577575.7576","15286438384.0609","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","53426872.4182819","61975054.6441351","70200150.5294807","71423855.7968962","83664248.0182547","74267243.2015406","77743900.7982369","81707046.2432637","84826312.1906279","83474196.2474812","103472052.841524","105681233.519277","113479622.404667","152093518.113477","174903172.477527","223504930.98521","228499255.326787","265386206.369672","311536380.783998","347871417.864364","298183134.077235","198725614.915719","112596761.918257","195963410.381657","221072311.200002","323630060.939021","377752728.605773","423865232.842512","446324643.225771","450301764.031217","485189440.002519","457982417.303512","466958175.50827","429082089.230711","411559916.549698","488251590.108272","467199450.144306","475289607.438732","515889603.184531","494007543.619927","480353067.932177","848795799.947752","2259148720.16485","1607680689.77253","2241006278.24234","2517056319.04564","3587012214.61259","3475140237.75484","3891825729.84286","3883790131.5646","4640908894.41666","5081831143.62316","5207893609.76136","5061233510.64691","5912094410.56602","4002116833.30529","3733832011.09192","3960553834.37675","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6329799716.29157","5605865359.674","5142672360.45438","5387539332.45169","6026590050.94359","7026452003.10444","7673241739.30897","7820905429.06564","8231718243.56686","8424075163.35308","9302306701.70643","9560871922.90348","11443539817.6186","17392268616.817","28061586057.2287","29542324003.6582","30497128760.4272","35623838052.1158","41486527433.9921","53875981543.9641","68491471450.6559","79742765901.5251","84778149089.3723","88941679268.2499","89099493182.4905","97569076840.8533","90285912493.4319","100203919839.531","128555720893.478","141175482501.414","155640084175.197","181300280374.879","213401217725.085","261370593853.663","312178048627.904","393135974481.675","432802503611.587","438556360853.107","361673923511.958","402283699971.459","509365169923.118","515175055744.894","587797637905.103","728901558318.606","946006816790.552","1101563955851.04","1290190800038.88","1534654358435.23","1847180248124.38","1595472531580.36","2128392125150.61","2726869649549.25","2908628604325.83","3113684849031.38","3233658965382.5","2923496952005.39","2869233314441.81","3264016516368.82","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238264134437.843","179542356940.169","392246807377.395","285391251422.488","225936745584.869","260383294620.872","260948612627.808","286498450145.709","264501433509.418","228973471632.639","266661485158.521","275371324042.108","312307002965.482","395719695241.336","515141021588.02","616823312854.052","764938899091.74","1002108733098.46","1259726093813.12","895305242478.004","1085598486180.96","1354215123193.69","1395436060243.46","1453861196062.27","1397457049799.35","1111179668317.37","1089861321771.12","1271761218320.8","",
"Togo","TGO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","38214643.767351","38204515.9404241","40229565.7511676","42712464.9615291","59099316.3208003","58272451.8680867","67485378.0389322","63953423.7476367","70392913.8524192","86588887.316001","98513363.2726985","114270406.908862","129169621.10499","134111072.227815","161892608.661152","331470798.538025","288177603.729643","407864399.459947","633708200.849169","679846316.970162","640383632.39991","509694303.752049","482035810.329869","357943251.562721","383104315.370379","435379737.926337","590807146.225346","633866209.972429","725201643.320322","660797856.983658","738251853.710065","665492393.840774","612032540.864507","395885613.778091","336592974.086855","489834295.572219","646854580.488724","671613095.187104","687344292.025213","614910753.3209","616138486.63221","645968799.7288","723686643.618931","989424403.772675","1120972532.24019","1240643746.98678","1236142982.24426","686829011.314783","1642957329.89315","1655755078.02746","1818383450.06936","2115771303.76605","2339523210.42311","2951522609.5053","2820625466.46036","2763420680.88653","2756157166.1235","2863921310.72853","",
"Thailand","THA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","480790112.266191","519127758.994036","584003831.417624","650552088.334134","730192307.692308","792692307.692308","947403846.153846","1139615384.61538","1257644230.76923","1343125000","1373509615.38462","1387451923.07692","1568846153.84615","2172743953.62002","3282634195.66039","3419302920.11993","3856500703.42792","5019534217.96952","5788769724.77515","8019041182.43392","9824969232.87296","10496095396.968","9012221685.99267","10920995995.6696","10937544946.1492","10091461730.777","10157497081.627","14318697808.9477","21214443007.998","27083534355.3031","35545758339.6846","41756450652.1194","45675804425.9668","52752887091.4232","63083936381.7098","81632698111.9959","82833873265.2795","70306654380.9363","48088366852.5172","56073539484.3668","71358153959.6827","68589774463.8424","72957581569.8753","84013658080.3479","106227176896.456","131483909786.4","145055593685.655","160397413538.365","201114269676.075","154464093006.434","207270125009.073","255199578901.8","273216731921.848","274440311137.148","254633433703.41","229553488263.445","221117904375.517","248735673162.482","",
"Tajikistan","TJK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685707024.929579","735202717.143439","885900830.341661","835600000","867864129.468255","766160185.423642","733559541.121344","762413909.357993","848579377.792766","926522195.289606","1146860913.30764","1444874600.23565","1682281973.94597","2349017705.55421","3707189542.48366","4153088291.01933","3062736862.43271","3303722311.02992","4131274131.27413","5030077885.894","5124470005.45737","4140473104.34219","3317810841.94642","2922776522.83778","2929108623.6944","",
"Turkmenistan","TKM","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869992927.1904","1222206142.25795","1951162671.7365","2184704662.42994","2090200051.48911","1853898096.99202","1584677058.83873","1735263506.00765","1342892221.32829","1404226130.03481","1431372549.01961","1262451918.33514","1828838800.56349","2025937934.22881","1887023593.46642","1781062355.6582","2469512195.12195","7197896377.09388","11697894736.8421","11508070175.4386","14986666666.6667","17758245614.0351","19110175438.5965","19287017543.8597","16333428571.4286","14430000000","11797714285.7143","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","10165823776.3663","10403393469.7066","10820852491.2998","11545360482.4289","11352201660.7136","11502019571.7548","13101008151.6177","13439392138.7768","15051299741.8433","16850951314.6735","18509241091.3265","21180540916.7609","24201195111.3696","31846969023.08","50999810907.1156","52676392607.1417","55919558844.0256","63395621376.5437","71903756443.4076","88253708074.5834","113172955051.139","125811085251.286","105093183245.001","80982300074.2297","83016591955.6622","82998847810.9205","85789762523.4987","92774962494.0429","116339806981.799","123318400736.573","150924612418.358","188798025931.033","211076426218","233481618434.593","275379916099.619","299856378582.718","331778596757.501","386896599386.959","405386480249.818","385852849325.688","447702250716.915","441022983034.201","407341860398.955","422730700708.407","523496824079.263","637222190055.848","709374291665.229","846213417116.228","1027631493972.4","819089934827.878","1049414305880.42","1254879299956.58","1323324634918.5","1385673794594.28","1431555668969.89","1275651659340.37","1206480862204.88","1314247582887.04","",
"Timor-Leste","TLS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","617900000","761600000","818400000","575600000","490300000","430500000","894300000","1123600000","1336500000","1840200000","2026800000","2296900000","2392400000","2073900000","2406500000","1690300000","1517900000","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93356841697.8401","87455234985.2119","98726730053.2744","107220990728.615","106581798427.297","110207030119.282","108924181365.881","117824295443.235","127111236645.548","135321196001.542","156863493791.822","200167632311.599","233002153204.801","251488715313.842","308522004115.82","410117058237.734","392985838469.33","421205560376.438","442750989461.975","530320402242.29","538661195235.555","526768405197.587","448415547690.567","440114038434.356","477179987772.241","",
"Tonga","TON","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","23020683.3355151","17009776.3656361","19519960.0798403","28212887.7188966","31178962.6648782","36066955.1355044","41854746.0353942","40111573.1818643","42100000","40447564.721369","43380822.6831483","47652406.4171123","52761517.9946786","71192856.532513","66790623.7584426","73924988.4241395","80059386.0866883","67147205.1072675","65851156.0693642","89714437.2064839","113125344.244236","128182482.344346","109624060.150376","112420241.286863","69910974.9162823","78968275.2730157","81835734.7230738","100992155.2436","114642997.039399","130587231.754412","148874787.184646","151728607.695754","173799171.118989","181534143.518518","201533585.846478","222624812.069055","259268435.129087","286994512.950617","282037893.644019","254912321.359598","281829962.431167","273238670.593616","316816987.876085","",
"South Asia (IDA & IBRD)","TSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","4521545804.04145","4425281927.95888","4695842744.75544","5204294133.08218","5887112240.26291","5987597048.33873","6017051255.98559","5962728022.06138","5376845555.87872","5314868347.39033","5953105184.68034","5995015179.77817","6073310167.68281","7115890842.64133","10763276608.9211","12527245227.5053","12356088032.0959","13548134291.3569","16171527627.7984","21882437558.8461","29565568336.6549","29247456005.4349","29406232643.4253","29844353826.1017","29428771935.1987","31431762278.6892","31041479107.5658","33283328540.223","38187655758.1369","41090777275.7132","45771680560.4858","40809416775.8034","47872899367.2037","50713369098.9599","56216154816.262","71313703768.9702","76522527726.0357","81065596247.7642","83212264235.0088","91549568570.4544","97862824840.5622","98505120477.9467","110529881942.856","131555105532.443","179056914458.053","236847099775.805","295854972260.758","374939430097.829","442511181227.884","429892353402.821","542155820050.988","686534420512.016","698143023652.273","657648356593.876","664664717224.574","604114307973.349","614607449953.765","726673885396.005","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6343026336.48554","6500966752.04284","6495719588.22835","7410623484.75486","8503470648.9771","9573138409.18455","9505505886.43944","10238664279.1965","10519135660.4319","11685587091.3355","13815702046.2481","15239882420.1477","15475045814.3815","20782139851.8138","31400642798.2031","38949239024.3375","41534583231.6434","42959624544.0174","49137104698.869","57991795146.0807","77592734577.1951","87586354173.0596","71584404957.548","56550300518.8148","55626701415.8719","50402802628.7006","55397038722.1191","66222555443.5436","70983699757.0018","74194880860.7458","72564459129.1183","74528199200.3599","77462766059.9742","72767477924.5629","78933412729.7884","97966290447.5975","103862433273.22","111614333191.187","109663266691.432","100559625333.311","106331701935.625","111652286085.729","118884638813.338","153054341266.198","178619373646.114","216253858113.227","259561332687.274","330326862427.637","391368725629.46","351834621153.216","409915670821.389","492280122574.603","487745097541.082","509026820251.554","512910117872.938","444035047559.385","400136643470.282","433987222248.892","",
"Trinidad and Tobago","TTO","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","142666666.666667","140380952.380952","157714285.714286","131809523.809524","163428571.428571","356190476.190476","411742206.92293","553552714.315657","721299810.246679","1142038946.16266","1424807357.69326","1533348880.59702","1942191142.19114","2311869293.60884","3016728167.28167","3987404297.35737","4200688537.86958","3858472998.1378","3567177371.83265","3659243048.40371","3207070101.8574","3363979848.8665","3472788705.20092","4205875495.45349","4814810913.30454","6219545454.54546","5925543478.26087","7200814111.26187","7007273189.19996","7483590351.91775","8800888230.94004","8542223135.40168","8586219368.83986","9039606568.89435","9160512561.11954","9213978259.28358","10312643358.5876","10311528451.8534","11779200620.877","13947330389.4018","14625790041.6217","16470999248.6852","20617137505.853","26329275221.1671","20848404058.3574","24074612267.7099","25652720556.8973","26118765605.9927","26124145996.1839","26627378217.5885","21991894371.9413","21196973929.2365","22348061502.8519","",
"Turkey","TUR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","513769009.45335","544444444.444444","711111111.111111","722222222.222222","611111111.111111","644444444.444444","800000000","777777777.777778","888888888.888889","922222222.222222","1086956521.73913","1340752161.96286","1745583038.86926","2339222614.84099","4013786170.74747","5013156072.56613","5469382669.90594","6282635262.74858","4748373280.61939","5257907777.456","8205107972.32962","9167498359.09332","9692838643.39631","10212590427.4429","11802116286.6805","12751947860.3709","12193740641.3545","15479659810.7727","15947270362.4284","19050893631.4619","26485716695.2895","24956952380.9524","27484942028.9855","34850745454.5455","26639520270.2703","41271567685.5895","50498579852.5798","57688103357.472","54343007288.0706","48167046322.8271","61561836212.412","45699315437.3368","54838097797.2399","72836672663.0688","102691164503.683","122442651086.633","146412847742.387","176168948499.501","206982593930.081","150580156774.194","196452157971.786","253091637611.94","249766156458.797","266904347095.283","258300251770.619","223151125000","214639699347.704","249655355390.477","",
"Tuvalu","TUV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1595096585.13277","1667354148.20581","1810820733.46342","2031247995.18351","1967855559.77866","2181321406.76736","2075112672.62978","1973944757.7895","2338153059.73841","2216378423.57347","2049985726.03864","2210004727.23036","2143867033.42952","2659566128.89402","3343148497.59688","3753045126.72218","4653618395.79839","6812699786.39163","8426483319.49528","7508617454.96562","9149611018.11812","12209169279.2128","12942661652.1113","13799056622.6231","14363858508.1223","11304016639.6253","10775521959.1693","9114023668.44791","",
